match_id,source_file,ball_index,innings_index,batting_team,over,ball_in_over,ball_number,event_token,token_runs,token_type,bowler,batsman,result_raw,is_wicket,commentary
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,93,1,SL,14,6,14.6,•,0,dot,Harbhajan,Dilshan,no run,false,"flicked back to Harbhajan on the bounce, a good, accurate start from the offspinner
It seems as though the broadcasters in Australia have lost interest in the World Cup, with the Australians having gone home. Here's Lawls: ""Channel Nine are showing the cinematic masterpiece 'Alvin and the Chipmunks' instead of the World Cup Final. Cricket in Australia just got a little sicker. SHAME!"""
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,94,1,SL,15,1,15.1,1,1,run,Patel,Sangakkara,1 run,false,Sangakkara gets a bit of width outside off and drives hard to the sweeper at deep cover point
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,95,1,SL,15,2,15.2,•,0,dot,Patel,Dilshan,no run,false,"straight and overpitched, Dilshan winds up looking for a big hard off-drive, but he mistimes it and finds the man at mid-off"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,96,1,SL,15,3,15.3,•,0,dot,Patel,Dilshan,no run,false,"punched away to short cover, good bowling from Munaf"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,97,1,SL,15,4,15.4,•,0,dot,Patel,Dilshan,no run,false,again that's a good length and no width for Dilshan to launch a big cut - he guides it straight to point
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,98,1,SL,15,5,15.5,1,1,run,Patel,Dilshan,1 run,false,"pushed away through cover, and Dilshan has found the gap this time
That's Dilshan's 500th run in the tournament - what an effort. Sachin could yet beat him, though."
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,99,1,SL,15,6,15.6,•,0,dot,Patel,Sangakkara,no run,false,cut away to backward point and can't find the gap
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,100,1,SL,16,1,16.1,•,0,dot,Harbhajan,Dilshan,no run,false,"flighted on the pads again and Dilshan flicks it to midwicket, Raina fields it well"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,101,1,SL,16,2,16.2,•,0,dot,Harbhajan,Dilshan,no run,false,defended away to the off side
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,102,1,SL,16,3,16.3,W,0,wicket,Harbhajan,Dilshan,OUT,true,"gone! Harbhajan gets Dilshan! It was a very leg-side delivery and Dilshan went for the sweep, got a bit of glove on the ball and it's lobbed back on to his leg and deflected on to the stumps! Oh dear, what a disappointment for Dilshan but full credit to Harbhajan for building that pressure.
Tillakaratne Dilshan b Harbhajan Singh 33 (49b 3x4 0x6 87m) SR: 67.34
Here's Mahela Jayawardene. He and Sangakkara have a big job ahead of them now."
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,103,1,SL,16,4,16.4,1,1,run,Harbhajan,Mahela Jayawardene,1 run,false,tossed up on the stumps and it's clipped to leg
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,104,1,SL,16,5,16.5,1,1,run,Harbhajan,Sangakkara,1 run,false,very good running now as Sangakkara dabs it to leg with soft hands and immediately takes off
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,105,1,SL,16,6,16.6,1,1,run,Harbhajan,Mahela Jayawardene,1 run,false,"well flighted by Harbhajan, and Jayawardene turns it through mid-on for another single
Madhu has this: "" Dilshan became the fifth player to score 500 or more runs in a World Cup tournament. Sachin Tendulkar has done it twice in 1996 and 2003. Matthew Hayden, Ricky Ponting and Mahela Jayawardene are the others to achieve this feat. All three batsmen passed 500 runs in the 2007 World Cup."""
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,106,1,SL,17,1,17.1,•,0,dot,Patel,Mahela Jayawardene,no run,false,very accurate - right on off stump and all Mahela can do is defend
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,107,1,SL,17,2,17.2,•,0,dot,Patel,Mahela Jayawardene,no run,false,again Jayawardene gets forward with bat and pad close together to defend a good delivery
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,108,1,SL,17,3,17.3,•,0,dot,Patel,Mahela Jayawardene,no run,false,"probing outside off - but only just outside, not giving any width - and it's left alone by the batsman"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,109,1,SL,17,4,17.4,2,2,run,Patel,Mahela Jayawardene,2 runs,false,"wristy stuff there from Mahela as he gets one that's a touch straighter, flicks it a tad uppishly through midwicket"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,110,1,SL,17,5,17.5,•,0,dot,Patel,Mahela Jayawardene,no run,false,guided away off the face of the bat to point
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,111,1,SL,17,6,17.6,•,0,dot,Patel,Mahela Jayawardene,no run,false,"driven gently down to mid-on and can't find a gap this time
So, Munaf Patel has bowled six overs for 18 runs. Outstanding work. In fact, Sreesanth in the latter stages of his opening spell is the only bowler to even slightly let India down so far."
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,112,1,SL,18,1,18.1,1,1,run,Harbhajan,Sangakkara,1 run,false,Harbhajan drifts this in to the leg-stump line and Sangakkara turns it to midwicket
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,113,1,SL,18,2,18.2,1,1,run,Harbhajan,Mahela Jayawardene,1 run,false,"clipped from outside off through midwicket, Jayawardene is going to turn the strike over as much as he can here"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,114,1,SL,18,3,18.3,1,1,run,Harbhajan,Sangakkara,1 run,false,"Sangakkara uses the feet now, which nobody has really tried to Harbhajan yet, and he clips it though midwicket"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,115,1,SL,18,4,18.4,4,4,run,Harbhajan,Mahela Jayawardene,FOUR runs,false,"good shot! Jayawardene gets a big stride forward and drives hard through point, all the way along the ground and finds the gap. The odd boundary will relieve some of the pressure building on Sri Lanka here."
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,116,1,SL,18,5,18.5,1,1,run,Harbhajan,Mahela Jayawardene,1 run,false,"clipped through forward square leg, again he's happy with a single"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,117,1,SL,18,6,18.6,4,4,run,Harbhajan,Sangakkara,FOUR runs,false,"edged and safe! And four, to add to Harbhajan's frustration! That was well flighted and straightened enough to get a genuine outside edge from Sangakkara, and the ball has fizzed through the vacant second slip region."
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,118,1,SL,19,1,19.1,1,1,run,Sreesanth,Mahela Jayawardene,1 run,false,on the pads and it's clipped through square leg
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,119,1,SL,19,2,19.2,1,1,run,Sreesanth,Sangakkara,1 run,false,very straight once again and Sangakkara works a single through square leg
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,120,1,SL,19,3,19.3,4,4,run,Sreesanth,Mahela Jayawardene,FOUR runs,false,"another boundary through slips! Not that there are any slips in for Sreesanth, and to be fair it looked like Jayawardene played that very deliberately, cutting late and opening the face to run it through third man. Well played."
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,121,1,SL,19,4,19.4,•,0,dot,Sreesanth,Mahela Jayawardene,no run,false,driven to mid-on and can't justify risking a single
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,122,1,SL,19,5,19.5,•,0,dot,Sreesanth,Mahela Jayawardene,no run,false,"there's a well-timed cut, but not well-placed. Jayawardene has steered this one straight to point"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,123,1,SL,19,6,19.6,•,0,dot,Sreesanth,Mahela Jayawardene,no run,false,"a touch straighter now and Jayawardene respects this one, defending to the off side"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,124,1,SL,20,1,20.1,•,0,dot,Harbhajan,Sangakkara,no run,false,"Sangakkara plays back now, just waiting to see the turn of this one, and defends to off"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,125,1,SL,20,2,20.2,•,0,dot,Harbhajan,Sangakkara,no run,false,"cuts forward of point, who gets across in time to save this one"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,126,1,SL,20,3,20.3,•,0,dot,Harbhajan,Sangakkara,no run,false,"there's an lbw shout from Harbhajan but even he didn't look totally convinced. Sangakkara got a huge stride in, in fact he was about three steps down the wicket, and probably outside the line"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,127,1,SL,20,4,20.4,2,2,run,Harbhajan,Sangakkara,2 runs,false,"good, positive stuff now as Sangakkara uses the feet again and clips it through midwicket, it's chased down on the boundary"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,128,1,SL,20,5,20.5,•,0,dot,Harbhajan,Sangakkara,no run,false,plays back to this one and it's a good straight ball
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,129,1,SL,20,6,20.6,1,1,run,Harbhajan,Sangakkara,1 run,false,driven out through the off side and just gets a single now
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,130,1,SL,21,1,21.1,•,0,dot,Yuvraj,Sangakkara,no run,false,"Yuvraj is around the wicket to Sangakkara, who defends from a leg-stump line"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,131,1,SL,21,2,21.2,1,1,run,Yuvraj,Sangakkara,1 run,false,"some aggression now as Sangakkara tries to slog this one over midwicket, it's collected on the bounce by the man in the deep"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,132,1,SL,21,3,21.3,1,1,run,Yuvraj,Mahela Jayawardene,1 run,false,"some drift in now, and Jayawardene just punches a single through the off side"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,133,1,SL,21,4,21.4,1,1,run,Yuvraj,Sangakkara,1 run,false,soft hands now as Sangakkara clips a single off his pads
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,134,1,SL,21,5,21.5,4,4,run,Yuvraj,Mahela Jayawardene,FOUR runs,false,"too short. Bad ball, really, from Yuvraj. And despite not quite timing it to perfection, Mahela has still got enough on that pull for it to trickle into the boundary at deep midwicket"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,135,1,SL,21,6,21.6,1,1,run,Yuvraj,Mahela Jayawardene,1 run,false,pushed away forward of point for a single
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,136,1,SL,22,1,22.1,1,1,run,Harbhajan,Mahela Jayawardene,1 run,false,clipped away to the on side for an easy single
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,137,1,SL,22,2,22.2,•,0,dot,Harbhajan,Sangakkara,no run,false,"good ball. That one curves in and hurries Sangakkara, who cuts but doesn't find the gap"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,138,1,SL,22,3,22.3,•,0,dot,Harbhajan,Sangakkara,no run,false,"a slight change of pace as this one drifts a bit slower, Sangakkara defends"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,139,1,SL,22,4,22.4,•,0,dot,Harbhajan,Sangakkara,no run,false,Sangakkara is on the back foot and defending again
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,140,1,SL,22,5,22.5,1,1,run,Harbhajan,Sangakkara,1 run,false,a little straighter now and it's flicked forward of midwicket for a run
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,141,1,SL,22,6,22.6,•,0,dot,Harbhajan,Mahela Jayawardene,no run,false,"turned to leg and can't find a run
Good over, that. Sangakkara and Jayawardene are keeping Sri Lanka steady, but India are by no means letting them get away."
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,142,1,SL,23,1,23.1,•,0,dot,Yuvraj,Sangakkara,no run,false,Sangakkara defends a straight ball
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,143,1,SL,23,2,23.2,•,0,dot,Yuvraj,Sangakkara,no run,false,on the pads and he can't find a gap at midwicket
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,144,1,SL,23,3,23.3,1,1,run,Yuvraj,Sangakkara,1 run,false,"bad ball, there's a full toss from Yuvraj and he's lucky to get away with that - Sangakkara drives to long-on and only gets a single"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,145,1,SL,23,4,23.4,•,0,dot,Yuvraj,Mahela Jayawardene,no run,false,"drift from Yuvraj, that's a pretty slow pace and Jayawardene just defends"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,146,1,SL,23,5,23.5,1,1,run,Yuvraj,Mahela Jayawardene,1 run,false,"curving in and it's driven towards cover, Raina can't save the single"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,147,1,SL,23,6,23.6,2,2,run,Yuvraj,Sangakkara,2 runs,false,"a bit shorter and outside off, Sangakkara rocks back to cut this through point and hares back for a second run"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,148,1,SL,24,1,24.1,1,1,run,Harbhajan,Mahela Jayawardene,1 run,false,"turned past the man at leg slip and Jayawardene gets a single, India's spinners still going for the leg-stump line"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,149,1,SL,24,2,24.2,2,2,run,Harbhajan,Sangakkara,2 runs,false,"Sangakkara turns this one behind square leg and they take off for a quick single, the throw goes to Sangakkara's end and hits the stumps with him safely home, and they pick up an overthrow from the ricochet"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,150,1,SL,24,3,24.3,•,0,dot,Harbhajan,Sangakkara,no run,false,pushed away to the off side
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,151,1,SL,24,4,24.4,•,0,dot,Harbhajan,Sangakkara,no run,false,tossed up on off stump now and it's defended
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,152,1,SL,24,5,24.5,1,1,run,Harbhajan,Sangakkara,1 run,false,"again Harbhajan gives it plenty of air, Sangakkara pushes a single through point"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,153,1,SL,24,6,24.6,1,1,run,Harbhajan,Mahela Jayawardene,1 run,false,on the pads and Jayawardene turns a single through midwicket
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,154,1,SL,25,1,25.1,1,1,run,Yuvraj,Mahela Jayawardene,1 run,false,"tossed up on the stumps and it's a low full toss, Jayawardene flicks a single through mid-on"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,155,1,SL,25,2,25.2,1,1,run,Yuvraj,Sangakkara,1 run,false,"Sangakkara goes back into his crease to pull a ball that wasn't that short, and it's fielded on the bounce at deep square leg"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,156,1,SL,25,3,25.3,•,0,dot,Yuvraj,Mahela Jayawardene,no run,false,"Jayawardene opens the face and tries to run this one to third man - can't connect, and Dhoni drops it"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,157,1,SL,25,4,25.4,•,0,dot,Yuvraj,Mahela Jayawardene,no run,false,punched to cover and can't find the gap
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,158,1,SL,25,5,25.5,4,4,run,Yuvraj,Mahela Jayawardene,FOUR runs,false,"what a good shot - Jayawardene has waited on this one and cut it very late, finding the gap behind point and the fielder can't chase it down inside the boundary. Excellent stroke."
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,159,1,SL,25,6,25.6,•,0,dot,Yuvraj,Mahela Jayawardene,no run,false,"cut away to the fielder this time
""Dhoni its time to bring back Zaheer. He will do some damage for SriLanka,"" says Dhamu."
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,160,1,SL,26,1,26.1,•,0,dot,Harbhajan,Sangakkara,no run,false,Sangakkara defends off the back foot
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,161,1,SL,26,2,26.2,•,0,dot,Harbhajan,Sangakkara,no run,false,drifts on to the stumps and the batsman defends
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,162,1,SL,26,3,26.3,•,0,dot,Harbhajan,Sangakkara,no run,false,"width now and Sangakkara goes for a big wind-up and misses his attempted cover drive, and Dhoni also misses the take, the extra spin did for him"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,163,1,SL,26,4,26.4,1,1,run,Harbhajan,Sangakkara,1 run,false,clipped away to the leg side
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,164,1,SL,26,5,26.5,•,0,dot,Harbhajan,Mahela Jayawardene,no run,false,"ah, nearly got him! Jayawardene again went for the late cut but he's missed it and that ball was very straight, only just missing the off stump. Hands-on-head time for Harbhajan"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,165,1,SL,26,6,26.6,2,2,run,Harbhajan,Mahela Jayawardene,2 runs,false,this time Mahela does get the late cut away but can't get it all the way to the boundary
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,166,1,SL,27,1,27.1,2,2,run,Yuvraj,Sangakkara,2 runs,false,"driven through cover as Sangakkara gets a bit of width outside off, and Tendulkar is sweeping on the boundary"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,167,1,SL,27,2,27.2,4,4,run,Yuvraj,Sangakkara,FOUR runs,false,"super stroke! Sangakkara uses his feet, gets down the pitch and clips Yuvraj between mid-on and midwicket and it's timed and placed to perfection. Classy."
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,168,1,SL,27,3,27.3,1,1,run,Yuvraj,Sangakkara,1 run,false,clipped away through the leg side for a single
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,169,1,SL,27,4,27.4,1,1,run,Yuvraj,Mahela Jayawardene,1 run,false,soft hands now as Jayawardene turns this one behind square
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,170,1,SL,27,5,27.5,W,0,wicket,Yuvraj,Sangakkara,OUT,true,"gone! Caught behind trying to cut! Yuvraj pushed this one across Sangakkara, whose eyes lit up as he went hard at the shot and got an edge through to Dhoni, who made no mistake. What a massive blow that is, Sangakkara was starting to look really good. And golden-arm Yuvraj does it again!
Kumar Sangakkara c †Dhoni b Yuvraj Singh 48 (67b 5x4 0x6 102m) SR: 71.64
Here's Samaraweera."
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,171,1,SL,27,6,27.6,•,0,dot,Yuvraj,Thilan Samaraweera,no run,false,tossed up outside off and Samaraweera reaches forward to defend
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,172,1,SL,28,1,28.1,•,0,dot,Sreesanth,Mahela Jayawardene,no run,false,fullish and straightish and drivenish to mid-onish
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,173,1,SL,28,2,28.2,1,1,run,Sreesanth,Mahela Jayawardene,1 run,false,opens the face and guides this one to third man
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,174,1,SL,28,3,28.3,•,0,dot,Sreesanth,Thilan Samaraweera,no run,false,"again Sreesanth goes straight, and it's driven to mid-on"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,175,1,SL,28,4,28.4,4,4,run,Sreesanth,Thilan Samaraweera,FOUR runs,false,"there's a boundary for Samaraweera, he got a ball that was a touch short and just slightly wide, he's opened the fave and steered that to third man, where Yuvraj dives and belly-flops trying to make the save. It was in vain.
Sehwag comes in to the slips now. He's at a floating or second slip, with no first in place."
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,176,1,SL,28,5,28.5,•,0,dot,Sreesanth,Thilan Samaraweera,no run,false,pushed away to the off side
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,177,1,SL,28,6,28.6,1,1,run,Sreesanth,Thilan Samaraweera,1 run,false,"driven through cover point and there's a single to the sweeper
That's drinks. Here's Abhishek Purohit to take over the commentary duties."
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,178,1,SL,29,1,29.1,•,0,dot,Yuvraj,Thilan Samaraweera,no run,false,"straightening around off stump, eased away to covers off the back foot"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,179,1,SL,29,2,29.2,•,0,dot,Yuvraj,Thilan Samaraweera,no run,false,"opens him up with one that turns across from middle, played out towards point, Thilan wants a single, Mahela is in two minds, Thilan hurries back in the end"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,180,1,SL,29,3,29.3,4,4,run,Yuvraj,Thilan Samaraweera,FOUR runs,false,"this time they don't need to run, he goes back and at the last instant, opens the face to run it past slip for a boundary, made good use of Yuvraj's skiddy pace there"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,181,1,SL,29,4,29.4,•,0,dot,Yuvraj,Thilan Samaraweera,no run,false,pushed to short extra cover off the front foot
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,182,1,SL,29,5,29.5,•,0,dot,Yuvraj,Thilan Samaraweera,no run,false,"fuller from yuvraj, he drives it back to the bowler"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,183,1,SL,29,6,29.6,•,0,dot,Yuvraj,Thilan Samaraweera,no run,false,"cannot get the width to drive through covers, pushes one around off to short extra cover"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,184,1,SL,30,1,30.1,1,1,run,Sreesanth,Mahela Jayawardene,1 run,false,"very full around leg stump, Mahela eases it wide of mid on and takes on the man there with the single, easily done in the end"
